5826	410	
5827	675	
5831	12115	
5835	1720	
5836	1620	
5841	1825	
5843	625	
5844	685	
5845	4135	
5846	695	
5851	2120	
5853	2070	
5854	5300	
5855	2435	
5856	1220	
5861	1930	
5862	435	
5863	1110	
5864	1900	
5865	1220	
5866	1225	
5871	1090	
5872	775	
5911	4300	
5912	10010	
5913	9720	
5914	7470	
5915	5555	
5916	2955	
5921	6505	
5922	5685	
5923	3115	
5924	3830	
5925	3970	
5926	2765	
5927	755	
5928	800	
5931	9625	
5932	5655	
5935	3815	
5941	5040	
5943	985	
5944	2525	
5951	5470	
5953	11100	
5954	2415	
5961	12715	
5962	2045	
5963	1890	
5964	1485	
5966	2075	
5971	4790	
5973	1970	
5975	6485	
5976	1170	
5977	275	
5981	7465	
5984	1225	
5985	1705	
5986	2105	
5987	1165	
5988	6190	
5991	6550	
5993	6595	
5995	4275	
6001	7055	
6002	6820	
6003	5105	
6004	9230	
6005	4390	
6006	11200	
6011	1460	
6012	505	
6013	980	
6014	1750	
6015	1305	
6017	2395	
6019	2065	
6021	9150	
6023	2050	
6024	1575	
6026	5275	
6027	1790	
6028	705	
6029	1455	
6031	10110	
6034	1575	
6035	4070	
6037	1205	
6039	5115	
6041	10760	
6042	9385	
6043	11900	
6044	3255	
6045	5715	
6049	7295	
6051	6980	
6061	4050	
6063	2370	
6065	3075	
6067	3650	
6071	8660	
6074	3655	
6075	4265	
6077	3285	
6081	4295	
6082	950	
6083	670	
6085	3840	
6086	3400	
6088	4210	
6089	790	
6091	710	
6092	310	
6093	6490	
6095	2700	
6096	1695	
6097	4425	
6099	1750	
6101	9470	
6102	5130	
6104	1685	
6105	1305	
6107	1640	
6109	820	
6111	625	
6112	820	
6114	8120	
6116	1465	
6118	3325	
6121	6055	
6122	2040	
6123	1165	
6124	750	
6125	1760	
6127	2355	
6129	5615	
6131	4515	
6132	5405	
6133	3835	
6134	2255	
6135	6060	
6136	6910	
6137	8565	
6141	2570	
6142	1320	
6143	1230	
6151	4675	
6153	90	
6155	1995	
6161	4270	
6162	4255	
6163	7960	
6164	5235	
6165	4825	
6166	5340	
6167	15	
6171	10830	
6174	740	
6176	3420	
6181	8690	
6191	12790	
6199	0	
6211	11250	
6212	4425	
6213	4110	
6214	5025	
6215	8725	
6216	7505	
6217	9810	
6218	7340	
6219	1750	
6221	9835	
6222	5365	
6223	2690	
6224	8525	
6225	6705	
6226	7675	
6227	7810	
6228	6935	
6229	6915	
6231	7510	
6235	2785	
6237	345	
6241	5820	
6243	2600	
6245	8795	
6247	3030	
6251	415	
6252	160	
6255	1095	
6261	930	
6262	1005	
6265	1385	
6267	3485	
6268	570	
6269	3760	
6271	3950	
6273	225	
6274	560	
6276	155	
6277	400	
6278	70	
6281	1840	
6285	1080	
6286	1915	
6287	1735	
6289	85	
6291	7340	
6294	1455	
6295	895	
6301	10575	
6305	1465	
6307	330	
6311	775	
6312	170	
6321	2480	
6325	4415	
6333	3285	
6336	4035	
6341	60	
6342	105	
6343	3255	
6351	5250	
6353	45	
6361	6495	
6363	1680	
6365	2745	
6367	8200	
6369	5550	
6371	6185	
6372	10105	
6373	8890	
6374	12275	
6411	7555	
6412	8880	
6413	11605	
6414	7845	
6415	6430	
6416	5600	
6417	6515	
6418	9295	
6419	4360	
6421	15	
6422	75	
6431	10260	
6432	4175	
6433	4885	
6436	2675	
6438	3755	
6439	1080	
6441	7700	
6442	2670	
6443	3955	
6444	6520	
6445	2985	
6446	4815	
6447	1605	
6451	4730	
6454	710	
6456	820	
6461	8220	
6462	7205	
6463	5295	
6464	4275	
6465	2130	
6466	7815	
6467	4865	
6468	285	
6469	645	
6471	5780	
6511	10105	
6512	5605	
6515	6030	
6521	6820	
6522	4495	
6523	7905	
6524	7590	
6525	9615	
6531	10325	
6532	6065	
6533	11230	
6534	3470	
6535	7105	
6536	3470	
6537	9460	
6538	9450	
6541	8135	
6542	7065	
6543	7455	
6544	5860	
6545	5515	
6546	9390	
6551	2470	
6561	5590	
6562	10610	
6564	775	
6566	5885	
6571	1970	
6572	465	
6573	3630	
6574	505	
6575	100	
6576	2375	
6577	165	
6578	1670	
6579	515	
6581	11475	
6582	1575	
6584	3640	
6585	2940	
6586	310	
6587	875	
6591	9310	
6595	2325	
6596	2770	
6598	2065	
6599	810	
6601	10650	
6602	6150	
6603	4200	
6604	4120	
6605	11155	
6606	425	
6611	2555	
6612	780	
6613	700	
6615	135	
6616	860	
6617	1835	
6621	3360	
6624	1450	
6626	1635	
6627	1315	
6628	540	
6629	840	
6631	1605	
6634	660	
6641	12565	
6642	4600	
6644	3635	
6645	2010	
6651	9565	
6652	2485	
6653	1755	
6654	1680	
6655	1210	
6657	2225	
6658	6165	
6659	2495	
6661	12195	
6662	9370	
6663	8505	
6665	4210	
6666	5110	
6668	1435	
6669	4415	
6671	5000	
6672	180	
6673	1650	
6674	3020	
6675	1775	
6676	75	
6677	480	
6678	2330	
6681	12495	
6684	110	
6685	2035	
6686	2720	
6687	2820	
6691	7180	
6701	3665	
6702	2765	
6703	2390	
6704	730	
6705	1230	
6706	4950	
6707	4825	
6708	14060	
6709	3170	
6711	9545	
6712	5065	
6713	10035	
6714	6955	
6715	7040	
6716	8590	
6717	16205	
6718	7480	
6721	14995	
6731	2340	
6732	3540	
6733	2470	
6741	13195	
6744	3485	
6745	445	
6811	5020	
6812	2625	
6813	4540	
6814	6110	
6815	3240	
6816	1980	
6821	5860	
6822	6700	
6823	7020	
6824	9940	
6825	5515	
6826	9200	
6827	290	
6828	11930	
6831	3130	
6832	5040	
6833	6190	
6834	3255	
6835	5060	
6836	12220	
6841	4300	
6842	2240	
6843	11080	
6844	4240	
6845	6305	
6846	9270	
6851	9030	
6852	9380	
6861	5675	
6862	5710	
6865	4910	
6866	3490	
6869	735	
6871	9225	
6874	1655	
6877	115	
6881	7270	
6882	6465	
6883	4175	
6891	1500	
6901	6250	
6902	1235	
6903	6950	
6904	7415	
6905	3005	
6909	1845	
6911	2415	
6913	880	
6914	1005	
6915	3110	
6916	2820	
6917	685	
6921	14645	
6922	7845	
6923	1990	
6924	1070	
6931	7260	
6932	7730	
6941	4750	
6942	11990	
6951	7555	
6952	4470	
6953	2165	
6955	1085	
6956	935	
6957	805	
6961	10050	
6964	830	
6971	8435	
6974	675	
6975	340	
6981	4635	
6982	2355	
6983	4175	
6984	195	
6986	1315	
6987	2820	
6988	1420	
6991	7615	
6994	1085	
6996	1705	
6997	475	
6998	595	
6999	1610	
7001	4140	
7002	6690	
7003	2770	
7004	3950	
7005	365	
7006	10380	
7007	7840	
7008	715	
7009	7200	
7011	5545	
7021	8800	
7025	2315	
7031	6880	
7035	1485	
7036	465	
7037	2225	
7038	2485	
7039	1140	
7041	8215	
7044	360	
7045	765	
7046	85	
7047	1025	
7048	150	
7051	5970	
7054	1090	
7055	1025	
7061	4645	
7064	5645	
7065	925	
7071	10400	
7075	1885	
7076	775	
7077	485	
7078	1050	
7081	4485	
7083	235	
7084	935	
7091	7230	
7095	1020	
7101	12050	
7102	3690	
7103	7875	
7104	1450	
7105	420	
7106	370	
7107	760	
7108	885	
7109	650	
7113	275	
7115	275	
7119	265	
7121	8050	
7122	7675	
7123	1505	
7126	1420	
7131	9995	
7132	2920	
7134	1075	
7135	1380	
7136	2080	
7137	1415	
7141	9320	
7142	475	
7151	7610	
7152	3560	
7156	2840	
7157	1385	
7161	9515	
7165	1060	
7201	5430	
7202	260	
7203	4500	
7204	9910	
7205	2655	
7206	6755	
7207	8555	
7211	4375	
7213	3940	
7214	1850	
7215	390	
7216	275	
7217	1680	
7218	1180	
7221	2345	
7223	1105	
7224	95	
7225	270	
7226	140	
7227	890	
7231	5300	
7232	3475	
7233	325	
7234	655	
7241	8140	
7242	5600	
7244	1785	
7245	4045	
7251	7235	
7255	6705	
7256	1460	
7261	7840	
7263	870	
7271	7880	
7273	720	
7274	1285	
7275	655	
7311	9360	
7312	10845	
7313	2140	
7314	6620	
7315	4770	
7316	6125	
7317	320	
7321	6090	
7322	9785	
7323	10705	
7324	655	
7325	12945	
7326	10110	
7327	5945	
7328	7470	
7329	2795	
7331	11505	
7332	445	
7333	6745	
7334	1985	
7335	6265	
7336	215	
7339	6145	
7341	980	
7345	2135	
7346	225	
7348	105	
7351	1455	
7352	50	
7361	4460	
7364	1220	
7371	3055	
7381	1600	
7382	1435	
7383	2680	
7384	2970	
7391	12175	
7392	460	
7395	685	
7396	2500	
7397	715	
7399	650	
7411	7680	
7412	11750	
7413	7335	
7414	5295	
7415	9915	
7416	3270	
7417	4125	
7418	585	
7419	2380	
7421	5470	
7422	2505	
7423	6430	
7424	4250	
7425	8350	
7426	20	
7427	100	
7428	175	
7429	1015	
7431	4580	
7433	5815	
7434	1450	
7435	425	
7437	5610	
7439	290	
7441	4825	
7442	10725	
7443	9145	
7447	6180	
7448	2155	
7451	9070	
7461	9035	
7462	14285	
7463	5445	
7466	330	
7467	370	
7468	7085	
7471	12130	
7472	45	
7475	7250	
7478	2630	
7481	10590	
7482	10630	
7483	3090	
7491	7380	
7495	1845	
7496	2055	
7497	1580	
7511	9110	
7512	6585	
7513	5370	
7514	4660	
7521	9550	
7522	7130	
7523	12265	
7524	2975	
7525	355	
7531	8370	
7532	5405	
7533	4620	
7534	13050	
7535	3815	
7536	70	
7541	3440	
7542	10615	
7543	6850	
7544	16035	
7545	15580	
7546	8540	
7547	565	
7548	3585	
7551	3955	
7552	10915	
7553	10165	
7554	1465	
7555	9255	
7556	11610	
7557	10525	
7558	12700	
7559	10470	
7561	1865	
7562	225	
7571	2605	
7572	5285	
7573	3665	
7574	3660	
7575	275	
7576	6230	
7577	10170	
7581	7690	
7582	5495	
7585	465	
7586	4145	
7587	3680	
7588	990	
7591	9910	
7595	3020	
7596	2325	
7597	1655	
7601	6835	
7602	5110	
7603	5790	
7604	6685	
7605	3195	
7606	7250	
7607	8815	
7608	11295	
7609	13970	
7610	45	
7611	1490	
7614	275	
7615	1595	
7621	6115	
7622	7890	
7623	6075	
7625	1410	
7626	500	
7627	1805	
7631	4375	
7634	740	
7635	1005	
7636	525	
7637	340	
7638	175	
7641	8490	
7642	6590	
7645	1010	
7651	5815	
7661	925	
7662	205	
7663	365	
7664	625	
7665	3490	
7666	890	
7667	1220	
7668	155	
7671	11375	
7672	2560	
7675	145	
7676	4555	
7678	4315	
7679	1265	
7681	8735	
7683	5850	
7685	1045	
7686	580	
7687	1160	
7688	1435	
7691	3385	
7692	890	
7693	1450	
7694	1495	
7695	1080	
7696	300	
7701	11615	
7702	780	
7705	355	
7707	3835	
7711	8890	
7715	940	
7721	7130	
7722	7060	
7731	11870	
7734	385	
7735	375	
7736	220	
7737	535	
7738	620	
7739	420	
7741	9300	
7742	6425	
7751	3900	
7753	710	
7754	370	
7755	370	
7756	240	
7761	4385	
7764	475	
7765	1680	
7766	1290	
7771	4690	
7772	11125	
7773	3230	
7775	2070	
7776	2990	
7777	1000	
7778	195	
7779	70	
7781	250	
7782	2010	
7783	3115	
7784	535	
7785	45	
7786	205	
7787	190	
7788	170	
7791	640	
7792	115	
7793	410	
7794	285	
7795	135	
7796	285	
7797	640	
7798	355	
7811	4020	
7812	10125	
7813	685	
7814	1710	
7815	6035	
7821	15	
7822	2725	
7823	8315	
7824	7750	
7825	405	
7826	3120	
7827	9675	
7828	2120	
7831	3525	
7833	4880	
7841	2235	
7842	70	
7843	795	
7844	2235	
7845	260	
7846	580	
7847	220	
7848	2170	
7849	380	
7851	400	
7852	185	
7853	180	
7854	1985	
7855	380	
7856	165	
7858	125	
7859	30	
7861	1830	
7863	600	
7864	415	
7871	735	
7872	1250	
7873	1865	
7874	410	
7875	1615	
7876	3440	
7877	115	
7881	7860	
7884	1720	
7885	2080	
7887	4880	
7889	175	
7891	11925	
7892	125	
7894	3035	
7895	805	
7901	2975	
7902	4360	
7903	455	
7904	5140	
7905	4310	
7906	6380	
7907	1990	
7908	11525	
7909	2400	
7910	115	
7911	250	
7912	660	
7913	5035	
7914	1950	
7915	70	
7916	2430	
7917	1340	
7918	1360	
7921	6740	
7924	930	
7925	595	
7926	910	
7927	755	
7928	10	
7929	40	
7931	640	
7932	360	
7933	1580	
7934	585	
7935	75	
7936	775	
7937	65	
7938	885	
7941	6035	
7942	4865	
7943	8440	
7944	9375	
7946	1640	
7948	3760	
7949	125	
7951	10600	
7954	3615	
7955	1215	
7957	2790	
7958	2440	
7961	3870	
7963	3520	
7964	315	
7965	120	
7966	80	
7971	3485	
7973	710	
7974	200	
7975	1435	
7981	2410	
7983	625	
7984	180	
7985	90	
7986	275	
7991	4070	
8011	6820	
8012	7140	
8013	2550	
8014	12780	
8015	3140	
8016	8185	
8017	6960	
8019	2030	
8021	5310	
8022	4820	
8023	5845	
8024	3955	
8025	640	
8026	970	
8028	260	
8031	9955	
8032	9735	
8033	3275	
8034	695	
8035	295	
8041	370	
8042	5315	
8043	21865	
8044	920	
8045	25	
8051	10200	
8052	1625	
8055	575	
8061	6935	
8064	4805	
8066	570	
8071	11660	
8072	7920	
8075	4480	
8076	695	
8077	1990	
8079	235	
8081	11880	
8082	165	
8084	6660	
8085	4140	
8091	12010	
8094	1405	
8095	1270	
8096	5965	
8097	2110	
8101	6075	
8102	6945	
8103	6065	
8105	2220	
8106	1480	
8107	1175	
8111	3575	
8112	1180	
8121	8160	
8124	1145	
8131	7885	
8141	6895	
8144	420	
8146	320	
8147	205	
8148	1350	
8151	1905	
8152	2415	
8153	170	
8154	105	
8161	6455	
8162	8505	
8166	3155	
8167	1595	
8171	7610	
8172	4895	
8181	11565	
8191	6075	
8193	205	
8194	665	
8196	575	
8198	70	
8211	260	
8212	4635	
8218	245	
8219	2540	
8221	10	
8222	170	
8223	5005	
8224	6900	
8225	8195	
8226	9655	
8231	4875	
8232	6815	
8233	650	
8239	175	
8241	1140	
8242	6075	
8243	9525	
8244	4265	
8245	5280	
8251	12610	
8252	6030	
8253	8410	
8254	680	
8255	6490	
8256	6140	
8261	5065	
8262	6085	
8263	695	
8264	2205	
8265	14060	
8266	6590	
8267	625	
8271	11840	
8274	850	
8275	630	
8276	755	
8277	1025	
8278	820	
8281	10235	
8291	20	
8293	180	
8294	170	
8301	2055	
8302	10010	
8303	9665	
8304	3540	
8305	315	
8307	2980	
8308	1910	
8309	2445	
8311	1415	
8312	1650	
8313	1665	
8314	1370	
8315	2300	
8316	3730	
8317	1425	
8319	5	
8321	13950	
8322	5755	
8325	4160	
8326	2430	
8331	10410	
8332	6030	
8333	460	
8334	1895	
8335	205	
8336	85	
8337	185	
8338	840	
8339	165	
8341	1920	
8342	270	
8343	605	
8344	295	
8345	315	
8346	280	
8347	595	
8351	805	
8355	2740	
8356	1360	
8361	70	
8362	15	
8363	165	
8371	505	
8372	40	
8373	330	
8374	950	
8375	2530	
8376	545	
8377	215	
8378	390	
8381	1995	
8382	275	
8383	510	
8384	910	
8385	355	
8386	90	
8387	230	
8388	545	
8389	300	
8391	3705	
8392	885	
8393	205	
8394	415	
8395	1060	
8396	90	
8397	795	
8398	470	
8401	7385	
8403	280	
8404	1075	
8405	445	
8406	1575	
8407	1025	
8408	1360	
8409	745	
8411	3295	
8412	820	
8413	835	
8414	1435	
8415	420	
8421	1515	
8422	280	
8423	1040	
8424	565	
8425	285	
8426	4695	
8427	405	
8428	410	
8431	9905	
8432	610	
8433	3200	
8434	860	
8435	1850	
8437	230	
8438	115	
8439	30	
8441	4445	
8442	5470	
8443	2770	
8444	295	
8445	1560	
8446	7445	
8447	3390	
8448	4275	
8449	275	
8451	1480	
8452	135	
8453	995	
8454	685	
8455	590	
8456	1400	
8457	305	
8458	815	
8459	410	
8461	660	
8462	200	
8463	575	
8464	1265	
8465	1985	
8466	55	
8467	380	
8468	400	
8469	145	
8471	11355	
8472	1260	
8474	1015	
8475	480	
8476	300	
8477	135	
8478	235	
8479	215	
8481	125	
8482	215	
8483	435	
8484	235	
8485	435	
8486	230	
8487	160	
8488	190	
8489	35	
8491	3435	
8493	775	
8494	1085	
8495	1525	
8497	60	
8501	9745	
8502	3275	
8503	50	
8505	70	
8506	575	
8507	250	
8508	400	
8511	260	
8512	195	
8513	370	
8514	80	
8515	80	
8516	95	
8517	800	
8521	3305	
8522	385	
8523	490	
8524	25	
8525	1090	
8526	105	
8527	40	
8528	55	
8529	85	
8531	7915	
8532	2190	
8534	45	
8535	155	
8536	920	
8537	235	
8538	630	
8539	1015	
8541	115	
8542	230	
8551	1405	
8552	25	
8553	105	
8554	65	
8556	745	
8561	3910	
8563	630	
8564	110	
8565	415	
8566	535	
8567	1325	
8571	475	
8572	165	
8573	110	
8574	1055	
8581	345	
8582	260	
8583	55	
8584	595	
8601	3095	
8602	4430	
8603	4440	
8604	5040	
8605	2160	
8606	2880	
8607	6110	
8608	4760	
8611	285	
8612	25	
8613	25	
8614	720	
8615	600	
8616	70	
8617	235	
8618	425	
8621	2265	
8622	630	
8623	295	
8624	375	
8625	1075	
8626	160	
8627	380	
8628	245	
8629	1675	
8631	35	
8632	185	
8633	610	
8635	405	
8636	125	
8637	275	
8641	115	
8642	75	
8644	130	
8647	365	
8651	3095	
8658	70	
8701	8015	
8702	2130	
8711	4395	
8713	895	
8715	950	
8721	815	
8722	365	
8723	2645	
8724	335	
8731	2220	
8732	250	
8733	35	
8734	965	
8735	240	
8736	180	
8737	130	
8741	130	
8742	320	
8743	90	
8744	280	
8745	50	
8746	175	
8747	290	
8748	1735	
8749	570	
8751	165	
8752	25	
8753	85	
8754	3550	
8755	110	
8756	50	
8757	210	
8758	80	
8759	445	
8761	250	
8762	85	
8763	480	
8764	95	
8765	460	
8766	5	
8771	980	
8772	30	
8773	340	
8774	140	
8775	45	
8801	6630	
8802	6150	
8804	1165	
8805	225	
8806	630	
8807	250	
8808	325	
8809	50	
8811	435	
8812	260	
8813	130	
8814	115	
8816	115	
8821	600	
8822	1090	
8823	340	
8831	1055	
8832	110	
8833	25	
8834	185	
8835	465	
8841	120	
8842	470	
8843	285	
8844	45	
8845	85	
8851	1415	
8852	60	
8853	40	
8854	560	
8855	1745	
8856	140	
8857	480	
8861	6435	
8862	8215	
8871	15	
8872	630	
8881	2495	
8882	20	
8883	15	
8884	125	
8885	35	
8891	1015	
8892	20	
8893	110	
8894	215	
8895	150	
8896	480	
8897	140	
8899	1105	
8911	5100	
8912	50	
8913	3740	
8914	515	
8915	5220	
8916	3370	
8917	2845	
8918	6065	
8919	795	
8921	9325	
8922	3225	
8923	3480	
8924	3725	
8925	5545	
8926	5355	
8927	375	
8931	3645	
8932	7140	
8933	4125	
8934	2255	
8935	6565	
8936	795	
8937	960	
8938	90	
8939	5835	
8941	950	
9001	5770	
9003	930	
9004	40	
9005	1680	
9006	35	
9007	90	
9008	1115	
9009	80	
9011	1315	
9012	640	
9013	170	
9014	355	
9021	335	
9022	1170	
9023	335	
9024	580	
9025	135	
9026	145	
9027	310	
9031	410	
9032	85	
9033	965	
9034	1050	
9035	3355	
9036	2660	
9037	85	
9038	390	
9041	2565	
9043	205	
9044	810	
9045	920	
9047	1795	
9051	7605	
9053	170	
9054	405	
9055	990	
9056	450	
9057	340	
9061	2300	
9062	1780	
9063	715	
9064	625	
9067	200	
9071	265	
9072	305	
9073	1445	
9074	2745	
9075	275	
9076	4800	
9077	690	
9078	1000	
9079	1735	
9081	425	
9082	35	
9083	225	
9084	2805	
9085	10	
9086	215	
9087	55	
9088	1195	
9089	585	
9091	225	
9101	8725	
9102	1125	
9103	2735	
9104	5655	
9105	1135	
9106	45	
9107	65	
9108	1190	
9109	265	
9111	480	
9112	685	
9113	995	
9114	980	
9121	130	
9122	55	
9123	915	
9124	45	
9125	200	
9131	820	
9132	575	
9133	1135	
9134	355	
9135	240	
9136	255	
9137	945	
9138	365	
9141	325	
9142	220	
9143	375	
9144	200	
9145	1430	
9146	70	
9147	410	
9148	65	
9151	1585	
9152	40	
9153	230	
9154	80	
9155	220	
9156	120	
9161	1265	
9162	420	
9163	1195	
9164	705	
9166	925	
9171	835	
9172	1805	
9173	90	
9174	90	
9175	145	
9176	80	
9177	70	
9178	205	
9201	8175	
9202	8360	
9203	9185	
9204	7905	
9205	5010	
9206	75	
9207	6375	
9211	255	
9212	1690	
9213	665	
9214	45	
9215	245	
9216	1705	
9217	470	
9218	1665	
9219	310	
9221	1370	
9222	1155	
9223	915	
9231	5855	
9233	1140	
9241	2055	
9243	1910	
9244	3555	
9245	1680	
9246	80	
9247	4865	
9248	830	
9249	1000	
9251	10000	
9254	4815	
9255	1570	
9256	780	
9257	2220	
9258	960	
9261	1595	
9262	1415	
9263	1885	
9264	395	
9265	670	
9269	3530	
9271	5070	
9281	4260	
9283	1325	
9284	1260	
9285	5805	
9286	1095	
9287	1835	
9288	2500	
9289	1755	
9291	5510	
9292	70	
9293	480	
9294	825	
9295	620	
9296	320	
9297	115	
9298	2980	
9299	620	
9301	11300	
9302	3310	
9304	255	
9305	320	
9306	110	
9307	230	
9311	1515	
9312	1045	
9313	155	
9314	220	
9315	370	
9321	5395	
9331	3685	
9333	220	
9334	130	
9335	170	
9336	130	
9337	165	
9341	1325	
9342	825	
9343	210	
9351	10760	
9354	2730	
9355	390	
9356	4455	
9359	25	
9361	315	
9362	315	
9363	5670	
9364	755	
9365	670	
9366	245	
9367	1670	
9401	5710	
9402	8555	
9403	14575	
9404	5945	
9405	5970	
9406	9720	
9407	6875	
9408	9115	
9409	265	
9411	8470	
9412	1295	
9413	1370	
9414	1405	
9415	855	
9416	140	
9417	350	
9418	1045	
9419	415	
9421	3450	
9422	5000	
9423	1325	
9431	4800	
9432	75	
9433	430	
9434	80	
9435	65	
9436	280	
9437	100	
9438	95	
9439	560	
9441	215	
9442	365	
9443	280	
9444	770	
9445	35	
9446	100	
9447	55	
9448	80	
9449	425	
9451	3785	
9452	70	
9453	45	
9454	295	
9455	10	
9456	30	
9457	90	
9458	155	
9459	20	
9461	5095	
9462	1810	
9463	1380	
9464	145	
9465	275	
9466	405	
9467	455	
9468	3560	
9469	580	
9471	6265	
9472	3795	
9473	430	
9474	330	
9475	355	
9479	560	
9481	4145	
9482	1765	
9483	330	
9484	75	
9485	115	
9486	40	
9487	100	
9488	100	
9489	35	
9491	740	
9492	160	
9493	215	
9494	820	
9495	95	
9496	205	
9497	475	
9501	9700	
9502	5770	
9503	4025	
9511	970	
9512	275	
9514	1860	
9515	675	
9521	4905	
9523	545	
9524	425	
9525	280	
9526	80	
9527	100	
9528	820	
9531	4725	
9533	495	
9534	125	
9535	30	
9536	350	
9537	150	
9541	3285	
9545	710	
9551	2380	
9561	8815	
9563	1020	
9564	55	
9566	570	
9571	2375	
9573	365	
9574	105	
9581	7495	
9584	1280	
9585	285	
9591	2770	
9601	6820	
9602	11950	
9603	3060	
9605	880	
9606	1650	
9607	1015	
9608	835	
9609	20	
9611	8105	
9613	335	
9615	1340	
9616	445	
9617	3330	
9618	95	
9619	870	
9621	2220	
9623	210	
9624	55	
9625	535	
9626	1740	
9627	560	
9628	3350	
9629	185	
9631	395	
9632	50	
9633	115	
9635	1890	
9636	3710	
9641	5515	
9642	7880	
9644	1660	
9645	4225	
9646	2410	
9648	5580	
9649	4755	
9651	1670	
9654	410	
9655	130	
9656	155	
9657	110	
9658	430	
9659	235	
9661	1280	
9663	4600	
9665	8080	
9671	4080	
9672	440	
9673	3145	
9674	3120	
9675	7260	
9677	1465	
9678	1480	
9679	5005	
9681	2205	
9682	1495	
9684	2220	
9685	415	
9686	2130	
9687	240	
9688	445	
9691	35	
9693	1395	
9695	3465	
9696	160	
9697	2730	
9698	1260	
9699	965	
9711	9480	
9712	9890	
9713	12520	
9714	6035	
9715	8470	
9716	3750	
9717	6805	
9718	9640	
9721	10935	
9722	7995	
9723	4595	
9724	5155	
9725	6100	
9726	4320	
9727	5420	
9728	11020	
9731	7590	
9732	5435	
9733	3685	
9734	2955	
9735	235	
9736	6490	
9737	6355	
9738	400	
9741	8280	
9742	9605	
9743	11395	
9744	5995	
9745	3335	
9746	6420	
9747	10	
9749	35	
9751	5945	
9752	5215	
9753	5125	
9755	755	
9756	1330	
9761	6725	
9765	3620	
9766	2065	
9771	1125	
9773	110	
9774	660	
9781	8485	
9784	285	
9785	1040	
9791	4755	
9792	840	
9793	110	
9794	90	
9795	370	
9796	195	
9797	590	
9798	505	
9801	7330	
9804	1510	
9805	440	
9811	280	
9812	50	
9821	1215	
9822	1605	
9824	470	
9825	205	
9827	160	
9828	630	
9831	2175	
9832	425	
9833	285	
9841	20	
9842	450	
9843	2820	
9844	225	
9845	340	
9851	615	
9852	205	
9853	475	
9861	3400	
9862	680	
9863	1160	
9864	675	
9865	2420	
9866	965	
9871	165	
9872	165	
9873	825	
9881	330	
9882	230	
9883	1570	
9884	285	
9885	205	
9886	95	
9891	820	
9892	330	
9893	445	
9901	4110	
9902	5845	
9903	2060	
9904	120	
9905	1085	
9906	705	
9907	175	
9908	315	
9909	1420	
9911	210	
9912	255	
9913	115	
9914	555	
9915	790	
9917	525	
9918	585	
9919	2560	
9921	1040	
9922	405	
9923	215	
9924	20	
9925	20	
9931	2010	
9932	4660	
9933	3990	
9934	4980	
9936	1620	
9937	620	
9939	305	
9942	115	
9943	365	
9944	1375	
9945	1815	
9946	1000	
9947	415	
9948	305	
9949	165	
9951	7590	
9953	1820	
9954	105	
9955	220	
9956	490	
9957	45	
9959	635	
9961	200	
9962	95	
9963	275	
9964	755	
9965	1805	
9966	160	
9967	1495	
9968	425	
9969	245	
9971	1370	
9972	60	
9973	240	
9974	1210	
9975	195	
9976	150	
9977	1285	
9978	195	
9979	10	
9981	5520	
9982	3185	
9983	1190	
9984	225	
9985	140	
9986	110	
9987	220	
9988	1460	
9989	2190	
9991	2290	
9992	125	
9993	140	
9994	85	
9995	725	
9996	80	
9997	630	
9998	180	
9999	100	
0003	12011	
0005	10441	
0007	9154	
0009	7452	
0010	25409	
0014	200336	
0015	12123	
0017	18924	
0018	34334	
0022	19478	
0024	10140	
0025	10311	
0034	196932	
0037	32610	
0040	15583	
0047	27695	
0048	16212	
0050	21894	
0053	13774	
0056	18733	
0058	23983	
0059	27983	
0060	3590	
0063	10592	
0070	20328	
0072	15779	
0074	50141	
0079	12835	
0080	107691	
0081	10221	
0085	25617	
0086	29859	
0088	926	
0090	55635	
0093	4827	
0096	1103	
0098	25525	
0106	67165	
0109	35535	
0114	107775	
0118	54860	
0119	32799	
0140	10879	
0141	72291	
0147	21992	
0148	27677	
0150	98540	
0153	158553	
0158	24307	
0160	59577	
0163	35622	
0164	81059	
0166	51432	
0168	22467	
0171	46479	
0173	32120	
0175	17341	
0177	36603	
0180	16421	
0183	21142	
0184	19705	
0189	23874	
0193	123861	
0196	10912	
0197	26904	
0200	158099	
0202	152293	
0203	54703	
0209	25282	
0213	20983	
0214	26117	
0216	27560	
0221	11355	
0222	56484	
0225	18294	
0226	25548	
0228	111575	
0230	22843	
0232	32214	
0233	26190	
0236	26323	
0241	34258	
0243	45776	
0244	11821	
0246	18512	
0252	16383	
0262	33244	
0263	24185	
0267	40870	
0268	170681	
0269	23001	
0273	24377	
0274	31408	
0275	43625	
0277	1509	
0279	9522	
0281	41590	
0285	23913	
0289	37786	
0293	14992	
0294	28977	
0296	40886	
0297	27358	
0299	32265	
0301	46849	
0302	26744	
0303	40363	
0304	12038	
0307	152481	
0308	24406	
0310	42169	
0312	14662	
0313	20647	
0317	8807	
0321	48637	
0327	29062	
0331	14099	
0335	13672	
0339	4976	
0340	19308	
0342	45454	
0344	334176	
0345	63440	
0351	12487	
0352	23222	
0353	34061	
0355	61641	
0356	61264	
0358	31077	
0361	107106	
0362	87162	
0363	821752	
0370	8903	
0373	30005	
0375	40182	
0376	9312	
0377	22256	
0381	32870	
0383	34361	
0384	26666	
0385	29087	
0388	18345	
